Id,Weekly_Sales
10_16_2012-12-07,2000
10_16_2012-12-14,2000
10_16_2012-12-21,2000
10_16_2012-12-28,2000
10_16_2013-01-04,2000
10_16_2013-01-11,2000
10_16_2013-01-18,2000
10_16_2013-01-25,2000
10_16_2013-02-01,2000
10_16_2013-02-08,2000
10_16_2013-02-15,2000
10_16_2013-02-22,2000
10_16_2013-03-01,2000
10_16_2013-03-08,2000
10_16_2013-03-15,2000
10_16_2013-03-22,2000
10_16_2013-03-29,2000
10_16_2013-04-05,2000
10_16_2013-04-12,2000
10_16_2013-04-19,2000
10_16_2013-04-26,2000
10_16_2013-05-03,2000
10_16_2013-05-10,2000
10_16_2013-05-17,2000
10_16_2013-05-24,2000
10_16_2013-05-31,2000
10_16_2013-06-07,2000
10_16_2013-06-14,2000
10_16_2013-06-21,2000
10_16_2013-06-28,2000
10_16_2013-07-05,2000
10_16_2013-07-12,2000
10_16_2013-07-19,2000
10_16_2013-07-26,2000
10_17_2012-11-02,2000
10_17_2012-11-09,2000
10_17_2012-11-16,2000
10_17_2012-11-23,2000
10_17_2012-11-30,2000
10_17_2012-12-07,2000
10_17_2012-12-14,2000
10_17_2012-12-21,2000
10_17_2012-12-28,2000
10_17_2013-01-04,2000
10_17_2013-01-11,2000
10_17_2013-01-18,2000
10_17_2013-01-25,2000
10_17_2013-02-01,2000
10_17_2013-02-08,2000
10_17_2013-02-15,2000
10_17_2013-02-22,2000
10_17_2013-03-01,2000
10_17_2013-03-08,2000
10_17_2013-03-15,2000
10_17_2013-03-22,2000
10_17_2013-03-29,2000
10_17_2013-04-05,2000
10_17_2013-04-12,2000
10_17_2013-04-19,2000
10_17_2013-04-26,2000
10_17_2013-05-03,2000
10_17_2013-05-10,2000
10_17_2013-05-17,2000
10_17_2013-05-24,2000
10_17_2013-05-31,2000
10_17_2013-06-07,2000
10_17_2013-06-14,2000
10_17_2013-06-21,2000
10_17_2013-06-28,2000
10_17_2013-07-05,2000
10_17_2013-07-12,2000
10_17_2013-07-19,2000
10_17_2013-07-26,2000
10_18_2012-11-02,2000
10_18_2012-11-09,2000
10_18_2012-11-16,2000
10_18_2012-11-23,2000
10_18_2012-11-30,2000
10_18_2012-12-07,2000
10_18_2012-12-14,2000
10_18_2012-12-21,2000
10_18_2012-12-28,2000
10_18_2013-01-04,2000
10_18_2013-01-11,2000
10_18_2013-01-18,2000
10_18_2013-01-25,2000
10_18_2013-02-01,2000
10_18_2013-02-08,2000
10_18_2013-02-15,2000
10_18_2013-02-22,2000
10_18_2013-03-01,2000
10_18_2013-03-08,2000
10_18_2013-03-15,2000
10_18_2013-03-22,2000
10_18_2013-03-29,2000
10_18_2013-04-05,2000
10_18_2013-04-12,2000
10_18_2013-04-19,2000
10_18_2013-05-03,2000
10_18_2013-05-17,2000
10_18_2013-05-31,2000
10_18_2013-07-05,2000
10_19_2012-11-02,2000
10_19_2012-11-09,2000
10_19_2012-11-16,2000
10_19_2012-11-23,2000
10_19_2012-11-30,2000
10_19_2012-12-07,2000
10_19_2012-12-14,2000
10_19_2012-12-21,2000
10_19_2012-12-28,2000
10_19_2013-01-04,2000
10_19_2013-01-11,2000
10_19_2013-01-18,2000
10_19_2013-01-25,2000
10_19_2013-02-01,2000
10_19_2013-02-08,2000
10_19_2013-02-15,2000
10_19_2013-02-22,2000
10_19_2013-03-01,2000
10_19_2013-03-08,2000
10_19_2013-03-15,2000
10_19_2013-03-22,2000
10_19_2013-03-29,2000
10_19_2013-04-05,2000
10_19_2013-04-12,2000
10_19_2013-04-19,2000
10_19_2013-04-26,2000
10_19_2013-05-03,2000
10_19_2013-05-10,2000
10_19_2013-05-17,2000
10_19_2013-05-24,2000
10_19_2013-05-31,2000
10_19_2013-06-07,2000
10_19_2013-06-14,2000
10_19_2013-06-21,2000
10_19_2013-06-28,2000
10_19_2013-07-05,2000
10_19_2013-07-12,2000
10_19_2013-07-19,2000
10_19_2013-07-26,2000
10_20_2012-11-02,2000
10_20_2012-11-09,2000
10_20_2012-11-16,2000
10_20_2012-11-23,2000
10_20_2012-11-30,2000
10_20_2012-12-07,2000
10_20_2012-12-14,2000
10_20_2012-12-21,2000
10_20_2012-12-28,2000
10_20_2013-01-04,2000
10_20_2013-01-11,2000
10_20_2013-01-18,2000
10_20_2013-01-25,2000
10_20_2013-02-01,2000
10_20_2013-02-08,2000
10_20_2013-02-15,2000
10_20_2013-02-22,2000
10_20_2013-03-01,2000
10_20_2013-03-08,2000
10_20_2013-03-15,2000
10_20_2013-03-22,2000
10_20_2013-03-29,2000
10_20_2013-04-05,2000
10_20_2013-04-12,2000
10_20_2013-04-19,2000
10_20_2013-04-26,2000
10_20_2013-05-03,2000
10_20_2013-05-10,2000
10_20_2013-05-17,2000
10_20_2013-05-24,2000
10_20_2013-05-31,2000
10_20_2013-06-07,2000
10_20_2013-06-14,2000
10_20_2013-06-21,2000
10_20_2013-06-28,2000
10_20_2013-07-05,2000
10_20_2013-07-12,2000
10_20_2013-07-19,2000
10_20_2013-07-26,2000
10_21_2012-11-02,2000
10_21_2012-11-09,2000
10_21_2012-11-16,2000
10_21_2012-11-23,2000
10_21_2012-11-30,2000
10_21_2012-12-07,2000
10_21_2012-12-14,2000
10_21_2012-12-21,2000
10_21_2012-12-28,2000
10_21_2013-01-04,2000
10_21_2013-01-11,2000
10_21_2013-01-18,2000
10_21_2013-01-25,2000
10_21_2013-02-01,2000
10_21_2013-02-08,2000
10_21_2013-02-15,2000
10_21_2013-02-22,2000
10_21_2013-03-01,2000
10_21_2013-03-08,2000
10_21_2013-03-15,2000
10_21_2013-03-22,2000
10_21_2013-03-29,2000
10_21_2013-04-05,2000
10_21_2013-04-12,2000
10_21_2013-04-19,2000
10_21_2013-04-26,2000
10_21_2013-05-03,2000
10_21_2013-05-10,2000
10_21_2013-05-17,2000
10_21_2013-05-24,2000
10_21_2013-05-31,2000
10_21_2013-06-07,2000
10_21_2013-06-14,2000
10_21_2013-06-21,2000
10_21_2013-06-28,2000
10_21_2013-07-05,2000
10_21_2013-07-12,2000
10_21_2013-07-19,2000
10_21_2013-07-26,2000
10_22_2012-11-02,2000
10_22_2012-11-09,2000
10_22_2012-11-16,2000
10_22_2012-11-23,2000
10_22_2012-11-30,2000
10_22_2012-12-07,2000
10_22_2012-12-14,2000
10_22_2012-12-21,2000
10_22_2012-12-28,2000
10_22_2013-01-04,2000
10_22_2013-01-11,2000
10_22_2013-01-18,2000
10_22_2013-01-25,2000
10_22_2013-02-01,2000
10_22_2013-02-08,2000
10_22_2013-02-15,2000
10_22_2013-02-22,2000
10_22_2013-03-01,2000
10_22_2013-03-08,2000
10_22_2013-03-15,2000
10_22_2013-03-22,2000
10_22_2013-03-29,2000
10_22_2013-04-05,2000
10_22_2013-04-12,2000
10_22_2013-04-19,2000
10_22_2013-04-26,2000
10_22_2013-05-03,2000
10_22_2013-05-10,2000
10_22_2013-05-17,2000
10_22_2013-05-24,2000
10_22_2013-05-31,2000
10_22_2013-06-07,2000
10_22_2013-06-14,2000
10_22_2013-06-21,2000
10_22_2013-06-28,2000
10_22_2013-07-05,2000
10_22_2013-07-12,2000
10_22_2013-07-19,2000
10_22_2013-07-26,2000
10_23_2012-11-02,2000
10_23_2012-11-09,2000
10_23_2012-11-16,2000
10_23_2012-11-23,2000
10_23_2012-11-30,2000
10_23_2012-12-07,2000
10_23_2012-12-14,2000
10_23_2012-12-21,2000
10_23_2012-12-28,2000
10_23_2013-01-04,2000
10_23_2013-01-11,2000
10_23_2013-01-18,2000
10_23_2013-01-25,2000
10_23_2013-02-01,2000
10_23_2013-02-08,2000
10_23_2013-02-15,2000
10_23_2013-02-22,2000
10_23_2013-03-01,2000
10_23_2013-03-08,2000
10_23_2013-03-15,2000
10_23_2013-03-22,2000
10_23_2013-03-29,2000
10_23_2013-04-05,2000
10_23_2013-04-12,2000
10_23_2013-04-19,2000
10_23_2013-04-26,2000
10_23_2013-05-03,2000
10_23_2013-05-10,2000
10_23_2013-05-17,2000
10_23_2013-05-24,2000
10_23_2013-05-31,2000
10_23_2013-06-07,2000
10_23_2013-06-14,2000
10_23_2013-06-21,2000
10_23_2013-06-28,2000
10_23_2013-07-05,2000
10_23_2013-07-12,2000
10_23_2013-07-19,2000
10_23_2013-07-26,2000
10_24_2012-11-02,2000
10_24_2012-11-09,2000
10_24_2012-11-16,2000
10_24_2012-11-23,2000
10_24_2012-11-30,2000
10_24_2012-12-07,2000
10_24_2012-12-14,2000
10_24_2012-12-21,2000
10_24_2012-12-28,2000
10_24_2013-01-04,2000
10_24_2013-01-11,2000
10_24_2013-01-18,2000
10_24_2013-01-25,2000
10_24_2013-02-01,2000
10_24_2013-02-08,2000
10_24_2013-02-15,2000
10_24_2013-02-22,2000
10_24_2013-03-01,2000
10_24_2013-03-08,2000
10_24_2013-03-15,2000
10_24_2013-03-22,2000
10_24_2013-03-29,2000
10_24_2013-04-05,2000
10_24_2013-04-12,2000
10_24_2013-04-19,2000
10_24_2013-04-26,2000
10_24_2013-05-03,2000
10_24_2013-05-10,2000
10_24_2013-05-17,2000
10_24_2013-05-24,2000
10_24_2013-05-31,2000
10_24_2013-06-07,2000
10_24_2013-06-14,2000
10_24_2013-06-21,2000
10_24_2013-06-28,2000
10_24_2013-07-05,2000
10_24_2013-07-12,2000
10_24_2013-07-19,2000
10_24_2013-07-26,2000
10_25_2012-11-02,2000
10_25_2012-11-09,2000
10_25_2012-11-16,2000
10_25_2012-11-23,2000
10_25_2012-11-30,2000
10_25_2012-12-07,2000
10_25_2012-12-14,2000
10_25_2012-12-21,2000
10_25_2012-12-28,2000
10_25_2013-01-04,2000
10_25_2013-01-11,2000
10_25_2013-01-18,2000
10_25_2013-01-25,2000
10_25_2013-02-01,2000
10_25_2013-02-08,2000
10_25_2013-02-15,2000
10_25_2013-02-22,2000
10_25_2013-03-01,2000
10_25_2013-03-08,2000
10_25_2013-03-15,2000
10_25_2013-03-22,2000
10_25_2013-03-29,2000
10_25_2013-04-05,2000
10_25_2013-04-12,2000
10_25_2013-04-19,2000
10_25_2013-04-26,2000
10_25_2013-05-03,2000
10_25_2013-05-10,2000
10_25_2013-05-17,2000
10_25_2013-05-24,2000
10_25_2013-05-31,2000
10_25_2013-06-07,2000
10_25_2013-06-14,2000
10_25_2013-06-21,2000
10_25_2013-06-28,2000
10_25_2013-07-05,2000
10_25_2013-07-12,2000
10_25_2013-07-19,2000
10_25_2013-07-26,2000
10_26_2012-11-02,2000
10_26_2012-11-09,2000
10_26_2012-11-16,2000
10_26_2012-11-23,2000
10_26_2012-11-30,2000
10_26_2012-12-07,2000
10_26_2012-12-14,2000
10_26_2012-12-21,2000
10_26_2012-12-28,2000
10_26_2013-01-04,2000
10_26_2013-01-11,2000
10_26_2013-01-18,2000
10_26_2013-01-25,2000
10_26_2013-02-01,2000
10_26_2013-02-08,2000
10_26_2013-02-15,2000
10_26_2013-02-22,2000
10_26_2013-03-01,2000
10_26_2013-03-08,2000
10_26_2013-03-15,2000
10_26_2013-03-22,2000
10_26_2013-03-29,2000
10_26_2013-04-05,2000
10_26_2013-04-12,2000
10_26_2013-04-19,2000
10_26_2013-04-26,2000
10_26_2013-05-03,2000
10_26_2013-05-10,2000
10_26_2013-05-17,2000
10_26_2013-05-24,2000
10_26_2013-05-31,2000
10_26_2013-06-07,2000
10_26_2013-06-14,2000
10_26_2013-06-21,2000
10_26_2013-06-28,2000
10_26_2013-07-05,2000
10_26_2013-07-12,2000
10_26_2013-07-19,2000
10_26_2013-07-26,2000
10_27_2012-11-02,2000
10_27_2012-11-09,2000
10_27_2012-11-16,2000
10_27_2012-11-23,2000
10_27_2012-11-30,2000
10_27_2012-12-07,2000
10_27_2012-12-14,2000
10_27_2012-12-21,2000
10_27_2012-12-28,2000
10_27_2013-01-04,2000
10_27_2013-01-11,2000
10_27_2013-01-18,2000
10_27_2013-01-25,2000
10_27_2013-02-01,2000
10_27_2013-02-08,2000
10_27_2013-02-15,2000
10_27_2013-02-22,2000
10_27_2013-03-01,2000
10_27_2013-03-08,2000
10_27_2013-03-15,2000
10_27_2013-03-22,2000
10_27_2013-03-29,2000
10_27_2013-04-05,2000
10_27_2013-04-12,2000
10_27_2013-04-19,2000
10_27_2013-04-26,2000
10_27_2013-05-03,2000
10_27_2013-05-10,2000
10_27_2013-05-17,2000
10_27_2013-05-24,2000
10_27_2013-05-31,2000
10_27_2013-06-07,2000
10_27_2013-06-14,2000
10_27_2013-06-21,2000
10_27_2013-06-28,2000
10_27_2013-07-05,2000
10_27_2013-07-12,2000
10_27_2013-07-19,2000
10_27_2013-07-26,2000
10_28_2012-11-02,2000
10_28_2012-11-09,2000
10_28_2012-11-16,2000
10_28_2012-11-23,2000
10_28_2012-11-30,2000
10_28_2012-12-07,2000
10_28_2012-12-14,2000
10_28_2012-12-21,2000
10_28_2012-12-28,2000
10_28_2013-01-04,2000
10_28_2013-01-11,2000
10_28_2013-01-18,2000
10_28_2013-01-25,2000
10_28_2013-02-01,2000
10_28_2013-02-08,2000
10_28_2013-02-15,2000
10_28_2013-02-22,2000
10_28_2013-03-01,2000
10_28_2013-03-08,2000
10_28_2013-03-15,2000
10_28_2013-03-22,2000
10_28_2013-03-29,2000
10_28_2013-04-05,2000
10_28_2013-04-12,2000
10_28_2013-04-19,2000
10_28_2013-04-26,2000
10_28_2013-05-03,2000
10_28_2013-05-10,2000
10_28_2013-05-17,2000
10_28_2013-05-24,2000
10_28_2013-05-31,2000
10_28_2013-06-07,2000
10_28_2013-06-14,2000
10_28_2013-06-21,2000
10_28_2013-06-28,2000
10_28_2013-07-05,2000
10_28_2013-07-12,2000
10_28_2013-07-19,2000
10_28_2013-07-26,2000
10_29_2012-11-02,2000
10_29_2012-11-09,2000
10_29_2012-11-16,2000
10_29_2012-11-23,2000
10_29_2012-11-30,2000
10_29_2012-12-07,2000
10_29_2012-12-14,2000
10_29_2012-12-21,2000
10_29_2012-12-28,2000
10_29_2013-01-04,2000
10_29_2013-01-11,2000
10_29_2013-01-18,2000
10_29_2013-01-25,2000
10_29_2013-02-01,2000
10_29_2013-02-08,2000
10_29_2013-02-15,2000
10_29_2013-02-22,2000
10_29_2013-03-01,2000
10_29_2013-03-08,2000
10_29_2013-03-15,2000
10_29_2013-03-22,2000
10_29_2013-03-29,2000
10_29_2013-04-05,2000
10_29_2013-04-12,2000
10_29_2013-04-19,2000
10_29_2013-04-26,2000
10_29_2013-05-03,2000
10_29_2013-05-10,2000
10_29_2013-05-17,2000
10_29_2013-05-24,2000
10_29_2013-05-31,2000
10_29_2013-06-07,2000
10_29_2013-06-14,2000
10_29_2013-06-21,2000
10_29_2013-06-28,2000
10_29_2013-07-05,2000
10_29_2013-07-12,2000
10_29_2013-07-19,2000
10_29_2013-07-26,2000
10_30_2012-11-02,2000
10_30_2012-11-09,2000
10_30_2012-11-16,2000
10_30_2012-11-23,2000
10_30_2012-11-30,2000
10_30_2012-12-07,2000
10_30_2012-12-14,2000
10_30_2012-12-21,2000
10_30_2012-12-28,2000
10_30_2013-01-04,2000
10_30_2013-01-11,2000
10_30_2013-01-18,2000
10_30_2013-01-25,2000
10_30_2013-02-01,2000
10_30_2013-02-08,2000
10_30_2013-02-15,2000
10_30_2013-02-22,2000
10_30_2013-03-01,2000
10_30_2013-03-08,2000
10_30_2013-03-15,2000
10_30_2013-03-22,2000
10_30_2013-03-29,2000
10_30_2013-04-05,2000
10_30_2013-04-12,2000
10_30_2013-04-19,2000
10_30_2013-04-26,2000
10_30_2013-05-03,2000
10_30_2013-05-10,2000
10_30_2013-05-17,2000
10_30_2013-05-24,2000
10_30_2013-05-31,2000
10_30_2013-06-07,2000
10_30_2013-06-14,2000
10_30_2013-06-21,2000
10_30_2013-06-28,2000
10_30_2013-07-05,2000
10_30_2013-07-12,2000
10_30_2013-07-19,2000
10_30_2013-07-26,2000
10_31_2012-11-02,2000
10_31_2012-11-09,2000
10_31_2012-11-16,2000
10_31_2012-11-23,2000
10_31_2012-11-30,2000
10_31_2012-12-07,2000
10_31_2012-12-14,2000
10_31_2012-12-21,2000
10_31_2012-12-28,2000
10_31_2013-01-04,2000
10_31_2013-01-11,2000
10_31_2013-01-18,2000
10_31_2013-01-25,2000
10_31_2013-02-01,2000
10_31_2013-02-08,2000
10_31_2013-02-15,2000
10_31_2013-02-22,2000
10_31_2013-03-01,2000
10_31_2013-03-08,2000
10_31_2013-03-15,2000
10_31_2013-03-22,2000
10_31_2013-03-29,2000
10_31_2013-04-05,2000
10_31_2013-04-12,2000
10_31_2013-04-19,2000
10_31_2013-04-26,2000
10_31_2013-05-03,2000
10_31_2013-05-10,2000
10_31_2013-05-17,2000
10_31_2013-05-24,2000
10_31_2013-05-31,2000
10_31_2013-06-07,2000
10_31_2013-06-14,2000
10_31_2013-06-21,2000
10_31_2013-06-28,2000
10_31_2013-07-05,2000
10_31_2013-07-12,2000
10_31_2013-07-19,2000
10_31_2013-07-26,2000
10_32_2012-11-02,2000
10_32_2012-11-09,2000
10_32_2012-11-16,2000
10_32_2012-11-23,2000
10_32_2012-11-30,2000
10_32_2012-12-07,2000
10_32_2012-12-14,2000
10_32_2012-12-21,2000
10_32_2012-12-28,2000
10_32_2013-01-04,2000
10_32_2013-01-11,2000
10_32_2013-01-18,2000
10_32_2013-01-25,2000
10_32_2013-02-01,2000
10_32_2013-02-08,2000
10_32_2013-02-15,2000
10_32_2013-02-22,2000
10_32_2013-03-01,2000
10_32_2013-03-08,2000
10_32_2013-03-15,2000
10_32_2013-03-22,2000
10_32_2013-03-29,2000
10_32_2013-04-05,2000
10_32_2013-04-12,2000
10_32_2013-04-19,2000
10_32_2013-04-26,2000
10_32_2013-05-03,2000
10_32_2013-05-10,2000
10_32_2013-05-17,2000
10_32_2013-05-24,2000
10_32_2013-05-31,2000
10_32_2013-06-07,2000
10_32_2013-06-14,2000
10_32_2013-06-21,2000
10_32_2013-06-28,2000
10_32_2013-07-05,2000
10_32_2013-07-12,2000
10_32_2013-07-19,2000
10_32_2013-07-26,2000
10_33_2012-11-02,2000
10_33_2012-11-09,2000
10_33_2012-11-16,2000
10_33_2012-11-23,2000
10_33_2012-11-30,2000
10_33_2012-12-07,2000
10_33_2012-12-14,2000
10_33_2012-12-21,2000
10_33_2012-12-28,2000
10_33_2013-01-04,2000
10_33_2013-01-11,2000
10_33_2013-01-18,2000
10_33_2013-01-25,2000
10_33_2013-02-01,2000
10_33_2013-02-08,2000
10_33_2013-02-15,2000
10_33_2013-02-22,2000
10_33_2013-03-01,2000
10_33_2013-03-08,2000
10_33_2013-03-15,2000
10_33_2013-03-22,2000
10_33_2013-03-29,2000
10_33_2013-04-05,2000
10_33_2013-04-12,2000
10_33_2013-04-19,2000
10_33_2013-04-26,2000
10_33_2013-05-03,2000
10_33_2013-05-10,2000
10_33_2013-05-17,2000
10_33_2013-05-24,2000
10_33_2013-05-31,2000
10_33_2013-06-07,2000
10_33_2013-06-14,2000
10_33_2013-06-21,2000
10_33_2013-06-28,2000
10_33_2013-07-05,2000
10_33_2013-07-12,2000
10_33_2013-07-19,2000
10_33_2013-07-26,2000
10_34_2012-11-02,2000
10_34_2012-11-09,2000
10_34_2012-11-16,2000
10_34_2012-11-23,2000
10_34_2012-11-30,2000
10_34_2012-12-07,2000
10_34_2012-12-14,2000
10_34_2012-12-21,2000
10_34_2012-12-28,2000
10_34_2013-01-04,2000
10_34_2013-01-11,2000
10_34_2013-01-18,2000
10_34_2013-01-25,2000
10_34_2013-02-01,2000
10_34_2013-02-08,2000
10_34_2013-02-15,2000
10_34_2013-02-22,2000
10_34_2013-03-01,2000
10_34_2013-03-08,2000
10_34_2013-03-15,2000
10_34_2013-03-22,2000
10_34_2013-03-29,2000
10_34_2013-04-05,2000
10_34_2013-04-12,2000
10_34_2013-04-19,2000
10_34_2013-04-26,2000
10_34_2013-05-03,2000
10_34_2013-05-10,2000
10_34_2013-05-17,2000
10_34_2013-05-24,2000
10_34_2013-05-31,2000
10_34_2013-06-07,2000
10_34_2013-06-14,2000
10_34_2013-06-21,2000
10_34_2013-06-28,2000
10_34_2013-07-05,2000
10_34_2013-07-12,2000
10_34_2013-07-19,2000
10_34_2013-07-26,2000
10_35_2012-11-02,2000
10_35_2012-11-09,2000
10_35_2012-11-16,2000
10_35_2012-11-23,2000
10_35_2012-11-30,2000
10_35_2012-12-07,2000
10_35_2012-12-14,2000
10_35_2012-12-21,2000
10_35_2012-12-28,2000
10_35_2013-01-04,2000
10_35_2013-01-11,2000
10_35_2013-01-18,2000
10_35_2013-01-25,2000
10_35_2013-02-01,2000
10_35_2013-02-08,2000
10_35_2013-02-15,2000
10_35_2013-02-22,2000
10_35_2013-03-01,2000
10_35_2013-03-08,2000
10_35_2013-03-15,2000
10_35_2013-03-22,2000
10_35_2013-03-29,2000
10_35_2013-04-05,2000
10_35_2013-04-12,2000
10_35_2013-04-19,2000
10_35_2013-04-26,2000
10_35_2013-05-03,2000
10_35_2013-05-10,2000
10_35_2013-05-17,2000
10_35_2013-05-24,2000
10_35_2013-05-31,2000
10_35_2013-06-07,2000
10_35_2013-06-14,2000
10_35_2013-06-21,2000
10_35_2013-06-28,2000
10_35_2013-07-05,2000
10_35_2013-07-12,2000
10_35_2013-07-19,2000
10_35_2013-07-26,2000
10_36_2012-11-02,2000
10_36_2012-11-09,2000
10_36_2012-11-16,2000
10_36_2012-11-23,2000
10_36_2012-11-30,2000
10_36_2012-12-07,2000
10_36_2012-12-14,2000
10_36_2012-12-21,2000
10_36_2012-12-28,2000
10_36_2013-01-04,2000
10_36_2013-01-11,2000
10_36_2013-01-18,2000
10_36_2013-01-25,2000
10_36_2013-02-01,2000
10_36_2013-02-08,2000
10_36_2013-02-15,2000
10_36_2013-02-22,2000
10_36_2013-03-01,2000
10_36_2013-03-08,2000
10_36_2013-03-15,2000
10_36_2013-03-22,2000
10_36_2013-03-29,2000
10_36_2013-04-05,2000
10_36_2013-04-12,2000
10_36_2013-04-19,2000
10_36_2013-04-26,2000
10_36_2013-05-03,2000
10_36_2013-05-10,2000
10_36_2013-05-17,2000
10_36_2013-05-24,2000
10_36_2013-05-31,2000
10_36_2013-06-07,2000
10_36_2013-06-14,2000
10_36_2013-06-21,2000
10_36_2013-06-28,2000
10_36_2013-07-05,2000
10_36_2013-07-12,2000
10_36_2013-07-19,2000
10_36_2013-07-26,2000
10_37_2012-11-02,2000
10_37_2012-11-09,2000
10_37_2012-11-16,2000
10_37_2012-11-23,2000
10_37_2012-11-30,2000
10_37_2012-12-07,2000
10_37_2012-12-14,2000
10_37_2012-12-21,2000
10_37_2012-12-28,2000
10_37_2013-01-04,2000
10_37_2013-01-11,2000
10_37_2013-01-18,2000
10_37_2013-01-25,2000
10_37_2013-02-01,2000
10_37_2013-02-08,2000
10_37_2013-02-15,2000
10_37_2013-02-22,2000
10_37_2013-03-01,2000
10_37_2013-03-08,2000
10_37_2013-03-15,2000
10_37_2013-03-22,2000
10_37_2013-03-29,2000
10_37_2013-04-05,2000
10_37_2013-04-12,2000
10_37_2013-04-19,2000
10_37_2013-04-26,2000
10_37_2013-05-03,2000
10_37_2013-05-10,2000
10_37_2013-05-17,2000
10_37_2013-05-24,2000
10_37_2013-05-31,2000
10_37_2013-06-07,2000
10_37_2013-06-14,2000
10_37_2013-06-21,2000
10_37_2013-06-28,2000
10_37_2013-07-05,2000
10_37_2013-07-12,2000
10_37_2013-07-19,2000
10_37_2013-07-26,2000
10_38_2012-11-02,2000
10_38_2012-11-09,2000
10_38_2012-11-16,2000
10_38_2012-11-23,2000
10_38_2012-11-30,2000
10_38_2012-12-07,2000
10_38_2012-12-14,2000
10_38_2012-12-21,2000
10_38_2012-12-28,2000
10_38_2013-01-04,2000
10_38_2013-01-11,2000
10_38_2013-01-18,2000
10_38_2013-01-25,2000
10_38_2013-02-01,2000
10_38_2013-02-08,2000
10_38_2013-02-15,2000
10_38_2013-02-22,2000
10_38_2013-03-01,2000
10_38_2013-03-08,2000
10_38_2013-03-15,2000
10_38_2013-03-22,2000
10_38_2013-03-29,2000
10_38_2013-04-05,2000
10_38_2013-04-12,2000
10_38_2013-04-19,2000
10_38_2013-04-26,2000
10_38_2013-05-03,2000
10_38_2013-05-10,2000
10_38_2013-05-17,2000
10_38_2013-05-24,2000
10_38_2013-05-31,2000
10_38_2013-06-07,2000
10_38_2013-06-14,2000
10_38_2013-06-21,2000
10_38_2013-06-28,2000
10_38_2013-07-05,2000
10_38_2013-07-12,2000
10_38_2013-07-19,2000
10_38_2013-07-26,2000
10_40_2012-11-02,2000
10_40_2012-11-09,2000
10_40_2012-11-16,2000
10_40_2012-11-23,2000
10_40_2012-11-30,2000
10_40_2012-12-07,2000
10_40_2012-12-14,2000
10_40_2012-12-21,2000
10_40_2012-12-28,2000
10_40_2013-01-04,2000
10_40_2013-01-11,2000
10_40_2013-01-18,2000
10_40_2013-01-25,2000
10_40_2013-02-01,2000
10_40_2013-02-08,2000
10_40_2013-02-15,2000
10_40_2013-02-22,2000
10_40_2013-03-01,2000
10_40_2013-03-08,2000
10_40_2013-03-15,2000
10_40_2013-03-22,2000
10_40_2013-03-29,2000
10_40_2013-04-05,2000
10_40_2013-04-12,2000
10_40_2013-04-19,2000
10_40_2013-04-26,2000
10_40_2013-05-03,2000
10_40_2013-05-10,2000
10_40_2013-05-17,2000
10_40_2013-05-24,2000
10_40_2013-05-31,2000
10_40_2013-06-07,2000
10_40_2013-06-14,2000
10_40_2013-06-21,2000
10_40_2013-06-28,2000
10_40_2013-07-05,2000
10_40_2013-07-12,2000
10_40_2013-07-19,2000
10_40_2013-07-26,2000
10_41_2012-11-02,2000
10_41_2012-11-09,2000
10_41_2012-11-16,2000
10_41_2012-11-23,2000
10_41_2012-11-30,2000
10_41_2012-12-07,2000
10_41_2012-12-14,2000
10_41_2012-12-21,2000
10_41_2012-12-28,2000
10_41_2013-01-04,2000
10_41_2013-01-11,2000
10_41_2013-01-18,2000
10_41_2013-01-25,2000
10_41_2013-02-01,2000
10_41_2013-02-08,2000
10_41_2013-02-15,2000
10_41_2013-02-22,2000
10_41_2013-03-01,2000
10_41_2013-03-08,2000
10_41_2013-03-15,2000
10_41_2013-03-22,2000
10_41_2013-03-29,2000
10_41_2013-04-05,2000
10_41_2013-04-12,2000
10_41_2013-04-19,2000
10_41_2013-04-26,2000
10_41_2013-05-03,2000
10_41_2013-05-10,2000
10_41_2013-05-17,2000
10_41_2013-05-24,2000
10_41_2013-05-31,2000
10_41_2013-06-07,2000
10_41_2013-06-14,2000
10_41_2013-06-21,2000
10_41_2013-06-28,2000
10_41_2013-07-05,2000
10_41_2013-07-12,2000
10_41_2013-07-19,2000
10_41_2013-07-26,2000
10_42_2012-11-02,2000
10_42_2012-11-09,2000
10_42_2012-11-16,2000
10_42_2012-11-23,2000
10_42_2012-11-30,2000
10_42_2012-12-07,2000
10_42_2012-12-14,2000
10_42_2012-12-21,2000
10_42_2012-12-28,2000
10_42_2013-01-04,2000
10_42_2013-01-11,2000
10_42_2013-01-18,2000
10_42_2013-01-25,2000
10_42_2013-02-01,2000
10_42_2013-02-08,2000
10_42_2013-02-15,2000
10_42_2013-02-22,2000
10_42_2013-03-01,2000
10_42_2013-03-08,2000
10_42_2013-03-15,2000
10_42_2013-03-22,2000
10_42_2013-03-29,2000
10_42_2013-04-05,2000
10_42_2013-04-12,2000
10_42_2013-04-19,2000
10_42_2013-04-26,2000
10_42_2013-05-03,2000
10_42_2013-05-10,2000
10_42_2013-05-17,2000
10_42_2013-05-24,2000
10_42_2013-05-31,2000
10_42_2013-06-07,2000
10_42_2013-06-14,2000
10_42_2013-06-21,2000
10_42_2013-06-28,2000
10_42_2013-07-05,2000
10_42_2013-07-12,2000
10_42_2013-07-19,2000
10_42_2013-07-26,2000
